customer_id,company_name,business_sector,company_scale,establishment_year,region,employee_count,registration_date,current_status,segment
SME-2024-00578,UD Sentosa Solusi Sentosa,Kesehatan,Mikro,2011,Medan,1,2022-09-16,Aktif,Pelanggan Tetap
SME-2024-00579,Toko Sumber Solusi Mandiri,Perdagangan Eceran,Kecil,2011,Makassar,9,2023-09-12,Aktif,Pelanggan Tetap
SME-2024-00580,Toko Duta Konektifitas Abadi,Perdagangan Eceran,Kecil,2021,Batam,17,2020-04-19,Aktif,Pelanggan Tetap
SME-2024-00581,UD Duta Sakti,Perdagangan Eceran,Kecil,2016,Bandung,12,2023-06-12,Aktif,Pelanggan Tetap
SME-2024-00582,Warung Tirta Sejahtera Lestari,Konstruksi,Mikro,2017,Jakarta,4,2024-10-09,Aktif,Pelanggan Tetap
SME-2024-00583,UD Sumber Digital Abadi,Pertanian & Agribisnis,Kecil,2016,Yogyakarta,16,2021-09-21,Aktif,Pelanggan Tetap
SME-2024-00584,PT Mega Andalan Mandiri,Pendidikan & Training,Menengah,2022,Semarang,40,2023-04-30,Aktif,Pelanggan Tetap
SME-2024-00585,CV Sriwijaya Lestari,Konstruksi,Menengah,2013,Palembang,35,2022-07-04,Aktif,Pelanggan Tetap
SME-2024-00586,Toko Permata Sinergi,Perdagangan Eceran,Mikro,2011,Semarang,3,2023-03-26,Aktif,Pelanggan Tetap
SME-2024-00587,Toko Mandiri Utama,Jasa Keuangan,Kecil,2012,Medan,10,2020-09-16,Aktif,Pelanggan Tetap
SME-2024-00588,PT Mandiri Network Abadi,Properti & Real Estate,Menengah,2014,Semarang,94,2022-07-06,Aktif,Pelanggan Tetap
SME-2024-00589,CV Bintang Teknologi Lestari,Manufaktur,Kecil,2019,Semarang,14,2023-03-30,Aktif,Pelanggan Tetap
SME-2024-00590,UD Berkah Sinergi,Jasa Keuangan,Kecil,2014,Surabaya,6,2024-03-25,Aktif,Pelanggan Tetap
SME-2024-00591,UD Tirta Data Sentosa,Manufaktur,Kecil,2016,Bandung,19,2024-05-07,Aktif,Pelanggan Tetap
SME-2024-00592,Toko Mandiri Indah Abadi,Teknologi Informasi,Kecil,2011,Makassar,19,2022-07-14,Aktif,Pelanggan Tetap
SME-2024-00593,CV Duta Bahagia,Konstruksi,Kecil,2011,Malang,12,2020-07-10,Aktif,Pelanggan Tetap
SME-2024-00594,Toko Nusantara Network Mandiri,Pendidikan & Training,Kecil,2020,Denpasar,7,2023-09-02,Aktif,Pelanggan Tetap
SME-2024-00595,UD Mitra Solusi Abadi,Manufaktur,Mikro,2021,Makassar,4,2023-02-13,Aktif,Pelanggan Tetap
SME-2024-00596,Toko Bumi Sakti Jaya,Properti & Real Estate,Mikro,2022,Tangerang,1,2022-03-28,Aktif,Pelanggan Tetap
SME-2024-00597,CV Sriwijaya Network Mandiri,Kesehatan,Kecil,2020,Medan,20,2020-09-13,Aktif,Pelanggan Tetap
SME-2024-00598,Toko Bintang Sakti Jaya,Manufaktur,Mikro,2021,Batam,2,2024-06-20,Aktif,Pelanggan Tetap
SME-2024-00599,Warung Mitra Persada Mandiri,Media & Kreatif,Mikro,2021,Semarang,3,2020-05-13,Aktif,Pelanggan Tetap
SME-2024-00600,CV Duta Mulia Lestari,Properti & Real Estate,Kecil,2021,Bandung,17,2021-04-14,Aktif,Pelanggan Tetap
SME-2024-00601,Toko Mega Pratama Abadi,Kesehatan,Mikro,2017,Denpasar,2,2026-02-04,Aktif,Pelanggan Baru
SME-2024-00602,CV Jaya Sejahtera Lestari,Pertanian & Agribisnis,Menengah,2013,Medan,97,2026-06-04,Aktif,Pelanggan Baru
SME-2024-00603,PT Citra Optima Pratama,Jasa Keuangan,Menengah,2013,Bandar Lampung,57,2026-06-08,Aktif,Pelanggan Baru
SME-2024-00604,UD Mandiri Sakti Mandiri,Konstruksi,Mikro,2023,Makassar,1,2026-02-06,Aktif,Pelanggan Baru
SME-2024-00605,CV Karya Konektifitas Pratama,Transportasi & Logistik,Kecil,2011,Malang,17,2026-06-21,Aktif,Pelanggan Baru
SME-2024-00606,CV Mega Konektifitas Mandiri,Transportasi & Logistik,Menengah,2010,Bandar Lampung,36,2026-05-26,Aktif,Pelanggan Baru
SME-2024-00607,CV Sriwijaya Makmur Lestari,Perdagangan Eceran,Kecil,2018,Palembang,10,2026-05-28,Aktif,Pelanggan Baru
SME-2024-00608,PT Abadi Sakti,Perdagangan Eceran,Menengah,2010,Bandung,94,2026-01-05,Aktif,Pelanggan Baru
SME-2024-00609,PT Sumber Makmur Pratama,Perdagangan Eceran,Menengah,2023,Bandar Lampung,77,2026-02-19,Aktif,Pelanggan Baru
SME-2024-00610,UD Sriwijaya Lestari Lestari,Teknologi Informasi,Kecil,2012,Jakarta,7,2026-01-16,Aktif,Pelanggan Baru
SME-2024-00611,CV Sriwijaya Utama,Kesehatan,Kecil,2013,Makassar,10,2026-06-07,Aktif,Pelanggan Baru
SME-2024-00612,UD Sriwijaya Konektifitas Lestari,Konstruksi,Mikro,2022,Tangerang,3,2026-04-01,Aktif,Pelanggan Baru
SME-2024-00613,Toko Sumber Sinergi Abadi,Jasa Keuangan,Mikro,2016,Bandar Lampung,5,2026-05-14,Aktif,Pelanggan Baru
SME-2024-00614,Toko Sumber Indah Mandiri,Jasa Keuangan,Kecil,2021,Bandar Lampung,14,2026-06-15,Aktif,Pelanggan Baru
SME-2024-00615,Toko Surya Sinergi Sentosa,Konstruksi,Mikro,2023,Medan,1,2026-03-02,Aktif,Pelanggan Baru
SME-2024-00616,Toko Sriwijaya Konektifitas,Teknologi Informasi,Kecil,2020,Surabaya,17,2026-03-15,Aktif,Pelanggan Baru
SME-2024-00617,PT Jaya Digital Pratama,Pertanian & Agribisnis,Besar,2020,Denpasar,216,2026-05-06,Aktif,Pelanggan Baru
SME-2024-00618,CV Permata Andalan Sentosa,Kesehatan,Kecil,2013,Bandar Lampung,20,2026-04-12,Aktif,Pelanggan Baru
SME-2024-00619,CV Karya Optima,Manufaktur,Menengah,2011,Makassar,76,2026-05-29,Aktif,Pelanggan Baru
SME-2024-00620,Toko Citra Sejahtera Sentosa,Perdagangan Eceran,Kecil,2023,Tangerang,18,2026-05-22,Aktif,Pelanggan Baru
SME-2024-00621,CV Permata Konektifitas Sentosa,Pendidikan & Training,Kecil,2017,Semarang,14,2026-03-16,Aktif,Pelanggan Baru
SME-2024-00622,UD Jaya Bahagia,Kesehatan,Kecil,2015,Medan,6,2026-04-06,Aktif,Pelanggan Baru
SME-2024-00623,UD Sentosa Data Lestari,Manufaktur,Mikro,2011,Denpasar,1,2026-05-05,Aktif,Pelanggan Baru
SME-2024-00624,Toko Mandiri Solusi Pratama,Kesehatan,Mikro,2020,Malang,1,2026-06-22,Aktif,Pelanggan Baru
SME-2024-00625,UD Berkah Sakti Lestari,Media & Kreatif,Mikro,2017,Batam,2,2026-05-21,Aktif,Pelanggan Baru
SME-2024-00626,UD Bukit Data Mandiri,Konstruksi,Kecil,2020,Makassar,8,2026-05-26,Aktif,Pelanggan Baru
SME-2024-00627,Toko Karya Sejahtera Sentosa,Transportasi & Logistik,Kecil,2023,Denpasar,15,2026-06-04,Aktif,Pelanggan Baru
SME-2024-00628,CV Sentosa Persada,Pertanian & Agribisnis,Menengah,2019,Semarang,25,2026-03-28,Aktif,Pelanggan Baru
SME-2024-00629,UD Garuda Pratama Abadi,Kuliner & F&B,Kecil,2023,Bandar Lampung,18,2026-03-17,Aktif,Pelanggan Baru
SME-2024-00630,CV Bintang Indah Jaya,Teknologi Informasi,Kecil,2015,Denpasar,16,2026-01-28,Aktif,Pelanggan Baru
SME-2024-00631,CV Duta Teknologi Pratama,Teknologi Informasi,Menengah,2016,Makassar,63,2026-03-01,Aktif,Pelanggan Baru
SME-2024-00632,Warung Bukit Mulia Sentosa,Pendidikan & Training,Mikro,2014,Palembang,4,2026-01-16,Aktif,Pelanggan Baru
SME-2024-00633,Kios Bukit Sejahtera Jaya,Manufaktur,Mikro,2011,Makassar,2,2026-03-25,Aktif,Pelanggan Baru
SME-2024-00634,PT Sumber Digital,Perdagangan Eceran,Menengah,2021,Denpasar,68,2026-02-27,Aktif,Pelanggan Baru
SME-2024-00635,Toko Abadi Bahagia Lestari,Perdagangan Eceran,Kecil,2020,Yogyakarta,15,2026-04-13,Aktif,Pelanggan Baru
SME-2024-00636,Toko Duta Makmur Mandiri,Transportasi & Logistik,Kecil,2019,Tangerang,17,2026-03-26,Aktif,Pelanggan Baru
SME-2024-00637,Toko Jaya Optima Lestari,Perdagangan Eceran,Kecil,2012,Malang,12,2026-04-20,Aktif,Pelanggan Baru
SME-2024-00638,Warung Mandiri Sinergi Lestari,Manufaktur,Mikro,2012,Semarang,5,2026-05-12,Aktif,Pelanggan Baru
SME-2024-00639,PT Mega Optima Lestari,Properti & Real Estate,Besar,2018,Malang,114,2026-04-16,Aktif,Pelanggan Baru
SME-2024-00640,CV Tirta Pratama Pratama,Media & Kreatif,Menengah,2010,Batam,99,2026-06-16,Aktif,Pelanggan Baru
SME-2024-00641,PT Bukit Mulia Jaya,Kuliner & F&B,Menengah,2010,Jakarta,97,2026-01-23,Aktif,Pelanggan Baru
SME-2024-00642,Warung Jaya Konektifitas Lestari,Properti & Real Estate,Mikro,2020,Palembang,2,2026-06-01,Aktif,Pelanggan Baru
SME-2024-00643,CV Garuda Konektifitas Jaya,Konstruksi,Menengah,2017,Malang,65,2026-04-19,Aktif,Pelanggan Baru
SME-2024-00644,PT Nusantara Lestari,Pendidikan & Training,Besar,2023,Denpasar,368,2026-01-04,Aktif,Pelanggan Baru
SME-2024-00645,Toko Duta Network Abadi,Jasa Keuangan,Mikro,2019,Medan,2,2026-05-12,Aktif,Pelanggan Baru
SME-2024-00646,Toko Duta Cemerlang Mandiri,Pertanian & Agribisnis,Mikro,2012,Tangerang,2,2026-05-04,Aktif,Pelanggan Baru
SME-2024-00647,CV Karya Persada Mandiri,Perdagangan Eceran,Menengah,2020,Tangerang,42,2026-02-27,Aktif,Pelanggan Baru
SME-2024-00648,Kios Citra Sinergi Pratama,Pendidikan & Training,Mikro,2020,Bandung,1,2026-02-20,Aktif,Pelanggan Baru
SME-2024-00649,PT Berkah Sakti Sentosa,Pendidikan & Training,Besar,2022,Bandung,442,2026-02-20,Aktif,Pelanggan Baru
SME-2024-00650,Toko Permata Digital Pratama,Perdagangan Eceran,Kecil,2016,Malang,14,2026-04-02,Aktif,Pelanggan Baru
SME-2024-00651,PT Jaya Sinergi,Properti & Real Estate,Menengah,2020,Batam,42,2026-03-11,Aktif,Pelanggan Baru
SME-2024-00652,Toko Duta Persada Lestari,Konstruksi,Kecil,2018,Bandung,11,2026-03-15,Aktif,Pelanggan Baru
SME-2024-00653,Kios Garuda Konektifitas Mandiri,Pertanian & Agribisnis,Mikro,2019,Bandung,2,2026-02-11,Aktif,Pelanggan Baru
SME-2024-00654,Warung Karya Optima Jaya,Konstruksi,Mikro,2014,Medan,5,2026-03-28,Aktif,Pelanggan Baru
SME-2024-00655,CV Tirta Utama Abadi,Transportasi & Logistik,Kecil,2018,Semarang,6,2026-04-29,Aktif,Pelanggan Baru
SME-2024-00656,CV Jaya Lestari Lestari,Konstruksi,Kecil,2020,Batam,6,2026-02-04,Aktif,Pelanggan Baru
SME-2024-00657,PT Citra Sinergi Abadi,Transportasi & Logistik,Menengah,2010,Yogyakarta,54,2026-03-02,Aktif,Pelanggan Baru
SME-2024-00658,PT Tirta Cemerlang Abadi,Jasa Keuangan,Menengah,2018,Batam,38,2026-02-02,Aktif,Pelanggan Baru
SME-2024-00659,PT Karya Persada Abadi,Properti & Real Estate,Menengah,2012,Medan,99,2026-01-15,Aktif,Pelanggan Baru
SME-2024-00660,Toko Permata Lestari Lestari,Transportasi & Logistik,Mikro,2019,Bandung,1,2026-04-17,Aktif,Pelanggan Baru
SME-2024-00661,Toko Sriwijaya Network Pratama,Transportasi & Logistik,Mikro,2017,Denpasar,1,2026-02-21,Aktif,Pelanggan Baru
SME-2024-00662,CV Permata Utama Abadi,Jasa Keuangan,Kecil,2013,Bandar Lampung,19,2026-06-10,Aktif,Pelanggan Baru
SME-2024-00663,Warung Abadi Andalan,Jasa Keuangan,Mikro,2011,Yogyakarta,2,2026-03-07,Aktif,Pelanggan Baru
SME-2024-00664,PT Bumi Utama Mandiri,Jasa Keuangan,Menengah,2023,Denpasar,30,2026-06-17,Aktif,Pelanggan Baru
SME-2024-00665,Kios Permata Mulia Lestari,Manufaktur,Mikro,2019,Tangerang,4,2026-04-14,Aktif,Pelanggan Baru
SME-2024-00666,Toko Sentosa Sakti,Perdagangan Eceran,Kecil,2014,Bandar Lampung,17,2026-01-26,Aktif,Pelanggan Baru
SME-2024-00667,Warung Bukit Andalan Pratama,Pendidikan & Training,Mikro,2016,Yogyakarta,1,2026-02-16,Aktif,Pelanggan Baru
SME-2024-00668,UD Jaya Makmur Abadi,Transportasi & Logistik,Kecil,2012,Malang,15,2026-04-05,Aktif,Pelanggan Baru
SME-2024-00669,UD Garuda Konektifitas Sentosa,Kesehatan,Kecil,2017,Surabaya,8,2026-03-13,Aktif,Pelanggan Baru
SME-2024-00670,PT Mega Solusi Mandiri,Pertanian & Agribisnis,Menengah,2015,Palembang,26,2026-03-18,Aktif,Pelanggan Baru
SME-2024-00671,Kios Duta Sakti Mandiri,Teknologi Informasi,Mikro,2017,Batam,4,2026-04-07,Aktif,Pelanggan Baru
SME-2024-00672,CV Sentosa Bahagia Abadi,Teknologi Informasi,Kecil,2013,Tangerang,10,2026-01-24,Aktif,Pelanggan Baru
SME-2024-00673,CV Tirta Digital Mandiri,Transportasi & Logistik,Kecil,2019,Medan,7,2026-02-19,Aktif,Pelanggan Baru
SME-2024-00674,Warung Jaya Digital Mandiri,Pertanian & Agribisnis,Mikro,2019,Surabaya,3,2026-06-05,Aktif,Pelanggan Baru
SME-2024-00675,PT Sentosa Utama Lestari,Jasa Keuangan,Menengah,2010,Medan,82,2026-01-20,Aktif,Pelanggan Baru
SME-2024-00676,Warung Berkah Optima,Perdagangan Eceran,Mikro,2020,Semarang,3,2026-06-25,Aktif,Pelanggan Baru
SME-2024-00677,Warung Karya Cemerlang Abadi,Transportasi & Logistik,Mikro,2014,Malang,2,2026-01-16,Aktif,Pelanggan Baru
SME-2024-00678,Toko Tirta Makmur Lestari,Kesehatan,Kecil,2012,Batam,19,2026-03-02,Aktif,Pelanggan Baru
SME-2024-00679,UD Tirta Andalan,Jasa Keuangan,Mikro,2011,Tangerang,2,2026-05-07,Aktif,Pelanggan Baru
SME-2024-00680,Warung Bukit Sejahtera,Perdagangan Eceran,Mikro,2017,Makassar,3,2026-04-08,Aktif,Pelanggan Baru
SME-2024-00681,CV Sriwijaya Solusi Lestari,Properti & Real Estate,Kecil,2010,Bandung,18,2026-05-23,Aktif,Pelanggan Baru
SME-2024-00682,Toko Bukit Indah Lestari,Properti & Real Estate,Mikro,2016,Tangerang,5,2026-01-18,Aktif,Pelanggan Baru
SME-2024-00683,UD Mitra Solusi Lestari,Kuliner & F&B,Kecil,2023,Makassar,12,2026-03-29,Aktif,Pelanggan Baru
SME-2024-00684,CV Berkah Pratama Abadi,Jasa Keuangan,Kecil,2019,Yogyakarta,5,2026-02-18,Aktif,Pelanggan Baru
SME-2024-00685,Toko Mandiri Indah Abadi,Manufaktur,Mikro,2023,Palembang,1,2026-02-12,Aktif,Pelanggan Baru
SME-2024-00686,PT Sriwijaya Data Mandiri,Kesehatan,Besar,2018,Yogyakarta,300,2026-01-12,Aktif,Pelanggan Baru
SME-2024-00687,CV Surya Sejahtera Sentosa,Properti & Real Estate,Kecil,2015,Bandung,6,2026-06-04,Aktif,Pelanggan Baru
SME-2024-00688,Toko Citra Network,Perdagangan Eceran,Mikro,2010,Makassar,1,2026-02-19,Aktif,Pelanggan Baru
SME-2024-00689,CV Bukit Cemerlang Mandiri,Jasa Keuangan,Kecil,2010,Semarang,14,2026-05-29,Aktif,Pelanggan Baru
SME-2024-00690,Toko Sumber Teknologi,Jasa Keuangan,Mikro,2011,Malang,1,2026-03-12,Aktif,Pelanggan Baru
SME-2024-00691,CV Tirta Pratama Mandiri,Media & Kreatif,Kecil,2016,Medan,5,2026-01-07,Aktif,Pelanggan Baru
SME-2024-00692,PT Mitra Sejahtera Mandiri,Transportasi & Logistik,Menengah,2016,Medan,26,2026-01-31,Aktif,Pelanggan Baru
SME-2024-00693,PT Mandiri Digital Jaya,Perdagangan Eceran,Menengah,2013,Denpasar,48,2026-03-04,Aktif,Pelanggan Baru
SME-2024-00694,Toko Bintang Bahagia Mandiri,Properti & Real Estate,Kecil,2017,Makassar,8,2026-02-18,Aktif,Pelanggan Baru
SME-2024-00695,PT Tirta Solusi,Perdagangan Eceran,Menengah,2016,Bandar Lampung,82,2026-04-04,Aktif,Pelanggan Baru
SME-2024-00696,Toko Surya Andalan Sentosa,Pertanian & Agribisnis,Mikro,2022,Surabaya,2,2026-01-08,Aktif,Pelanggan Baru
SME-2024-00697,Toko Tirta Lestari Sentosa,Media & Kreatif,Mikro,2016,Palembang,3,2026-03-08,Aktif,Pelanggan Baru
SME-2024-00698,UD Berkah Network Lestari,Pendidikan & Training,Kecil,2010,Batam,9,2026-05-05,Aktif,Pelanggan Baru
SME-2024-00699,Toko Citra Data Pratama,Kesehatan,Kecil,2020,Jakarta,10,2026-04-26,Aktif,Pelanggan Baru
SME-2024-00700,Kios Bumi Cemerlang Jaya,Pertanian & Agribisnis,Mikro,2018,Jakarta,4,2026-06-03,Aktif,Pelanggan Baru
SME-2024-00701,UD Permata Sejahtera Sentosa,Pertanian & Agribisnis,Kecil,2023,Bandung,11,2026-06-10,Aktif,Pelanggan Baru
SME-2024-00702,UD Tirta Pratama Pratama,Media & Kreatif,Kecil,2015,Denpasar,20,2026-01-27,Aktif,Pelanggan Baru
SME-2024-00703,Toko Jaya Sinergi Abadi,Teknologi Informasi,Kecil,2015,Medan,5,2026-05-12,Aktif,Pelanggan Baru
SME-2024-00704,Warung Duta Mulia Mandiri,Manufaktur,Mikro,2019,Tangerang,4,2026-03-21,Aktif,Pelanggan Baru
SME-2024-00705,UD Mitra Persada,Konstruksi,Mikro,2015,Batam,5,2026-02-27,Aktif,Pelanggan Baru
SME-2024-00706,UD Mitra Persada Jaya,Pendidikan & Training,Mikro,2018,Palembang,3,2026-01-26,Aktif,Pelanggan Baru
SME-2024-00707,PT Karya Persada Lestari,Media & Kreatif,Menengah,2023,Makassar,29,2026-06-20,Aktif,Pelanggan Baru
SME-2024-00708,UD Tirta Persada Abadi,Media & Kreatif,Mikro,2012,Semarang,3,2026-01-07,Aktif,Pelanggan Baru
SME-2024-00709,Toko Tirta Digital Mandiri,Kuliner & F&B,Kecil,2011,Batam,19,2026-02-16,Aktif,Pelanggan Baru
SME-2024-00710,Warung Citra Cemerlang Abadi,Transportasi & Logistik,Mikro,2018,Tangerang,3,2026-03-17,Aktif,Pelanggan Baru
SME-2024-00711,Kios Nusantara Digital Jaya,Properti & Real Estate,Mikro,2010,Tangerang,2,2026-04-30,Aktif,Pelanggan Baru
SME-2024-00712,CV Mandiri Solusi Jaya,Pertanian & Agribisnis,Kecil,2014,Bandar Lampung,20,2026-05-07,Aktif,Pelanggan Baru
SME-2024-00713,CV Bukit Bahagia Lestari,Manufaktur,Kecil,2010,Makassar,14,2026-06-08,Aktif,Pelanggan Baru
SME-2024-00714,Toko Tirta Utama Sentosa,Kesehatan,Mikro,2010,Tangerang,4,2026-01-20,Aktif,Pelanggan Baru
SME-2024-00715,PT Duta Cemerlang Pratama,Jasa Keuangan,Besar,2018,Bandar Lampung,254,2026-04-08,Aktif,Pelanggan Baru
SME-2024-00716,Toko Sriwijaya Digital Pratama,Kesehatan,Kecil,2010,Palembang,20,2026-04-05,Aktif,Pelanggan Baru
SME-2024-00717,UD Garuda Solusi Pratama,Media & Kreatif,Kecil,2010,Jakarta,5,2026-04-11,Aktif,Pelanggan Baru
SME-2024-00718,UD Berkah Sakti Pratama,Pendidikan & Training,Mikro,2013,Makassar,4,2026-03-01,Aktif,Pelanggan Baru
SME-2024-00719,PT Bumi Data Abadi,Perdagangan Eceran,Menengah,2017,Jakarta,25,2026-01-20,Aktif,Pelanggan Baru
SME-2024-00720,UD Surya Digital,Transportasi & Logistik,Kecil,2010,Batam,13,2026-05-31,Aktif,Pelanggan Baru
SME-2024-00721,CV Surya Teknologi Sentosa,Pendidikan & Training,Kecil,2021,Semarang,5,2026-05-27,Aktif,Pelanggan Baru
SME-2024-00722,PT Mega Teknologi Pratama,Pertanian & Agribisnis,Menengah,2019,Jakarta,47,2026-01-28,Aktif,Pelanggan Baru
SME-2024-00723,UD Karya Konektifitas Lestari,Kuliner & F&B,Kecil,2016,Bandung,18,2026-04-06,Aktif,Pelanggan Baru
SME-2024-00724,Kios Mega Makmur,Media & Kreatif,Mikro,2021,Semarang,2,2026-05-17,Aktif,Pelanggan Baru
SME-2024-00725,CV Mega Lestari Lestari,Pendidikan & Training,Menengah,2013,Bandung,37,2026-06-04,Aktif,Pelanggan Baru
SME-2024-00726,Toko Garuda Sakti,Konstruksi,Mikro,2012,Medan,4,2026-06-20,Aktif,Pelanggan Baru
SME-2024-00727,CV Sentosa Pratama Mandiri,Konstruksi,Menengah,2012,Yogyakarta,88,2026-02-24,Aktif,Pelanggan Baru
SME-2024-00728,Toko Berkah Lestari Jaya,Kesehatan,Kecil,2019,Batam,12,2026-01-28,Aktif,Pelanggan Baru
SME-2024-00729,Kios Bumi Makmur,Konstruksi,Mikro,2023,Medan,2,2026-06-12,Aktif,Pelanggan Baru
SME-2024-00730,CV Mitra Utama Abadi,Pertanian & Agribisnis,Menengah,2019,Palembang,36,2026-02-01,Aktif,Pelanggan Baru
SME-2024-00731,CV Sentosa Sejahtera Abadi,Pendidikan & Training,Menengah,2022,Jakarta,23,2026-03-20,Aktif,Pelanggan Baru
SME-2024-00732,CV Bumi Teknologi Sentosa,Pendidikan & Training,Kecil,2017,Bandung,7,2026-02-21,Aktif,Pelanggan Baru
SME-2024-00733,CV Mitra Sakti Abadi,Properti & Real Estate,Kecil,2020,Malang,9,2026-02-22,Aktif,Pelanggan Baru
SME-2024-00734,CV Bumi Mulia Lestari,Kesehatan,Kecil,2023,Semarang,9,2026-04-01,Aktif,Pelanggan Baru
SME-2024-00735,Kios Sentosa Utama Jaya,Transportasi & Logistik,Mikro,2019,Semarang,5,2026-01-11,Aktif,Pelanggan Baru
SME-2024-00736,Toko Jaya Solusi Mandiri,Pertanian & Agribisnis,Kecil,2011,Denpasar,12,2026-05-19,Aktif,Pelanggan Baru
SME-2024-00737,UD Jaya Indah Jaya,Kuliner & F&B,Mikro,2020,Bandar Lampung,4,2026-06-08,Aktif,Pelanggan Baru
SME-2024-00738,Warung Bumi Digital Jaya,Pertanian & Agribisnis,Mikro,2013,Denpasar,2,2026-01-07,Aktif,Pelanggan Baru
SME-2024-00739,UD Sriwijaya Sakti Sentosa,Konstruksi,Kecil,2016,Palembang,20,2026-05-26,Aktif,Pelanggan Baru
SME-2024-00740,UD Bukit Konektifitas Jaya,Teknologi Informasi,Kecil,2014,Yogyakarta,7,2026-04-03,Aktif,Pelanggan Baru
SME-2024-00741,CV Nusantara Mulia Lestari,Perdagangan Eceran,Menengah,2019,Bandung,71,2026-03-31,Aktif,Pelanggan Baru
SME-2024-00742,PT Mandiri Persada,Media & Kreatif,Besar,2022,Denpasar,188,2026-05-17,Aktif,Pelanggan Baru
SME-2024-00743,UD Garuda Data Jaya,Pendidikan & Training,Mikro,2021,Bandung,2,2026-06-02,Aktif,Pelanggan Baru
SME-2024-00744,UD Sumber Pratama Abadi,Kuliner & F&B,Mikro,2023,Bandung,3,2026-06-13,Aktif,Pelanggan Baru
SME-2024-00745,Warung Bintang Teknologi Mandiri,Manufaktur,Mikro,2021,Bandar Lampung,2,2026-01-21,Aktif,Pelanggan Baru
SME-2024-00746,UD Abadi Indah Abadi,Perdagangan Eceran,Kecil,2019,Malang,16,2026-03-30,Aktif,Pelanggan Baru
SME-2024-00747,UD Duta Pratama Lestari,Kuliner & F&B,Mikro,2014,Malang,4,2026-04-13,Aktif,Pelanggan Baru
SME-2024-00748,Toko Bumi Indah Pratama,Kesehatan,Kecil,2012,Bandung,20,2026-02-03,Aktif,Pelanggan Baru
SME-2024-00749,Kios Surya Mulia Abadi,Perdagangan Eceran,Mikro,2022,Jakarta,5,2026-01-12,Aktif,Pelanggan Baru
SME-2024-00750,Toko Nusantara Optima,Teknologi Informasi,Kecil,2020,Makassar,18,2026-02-02,Aktif,Pelanggan Baru
SME-2024-00751,CV Bumi Mulia Pratama,Jasa Keuangan,Menengah,2019,Bandar Lampung,28,2026-03-17,Aktif,Pelanggan Baru
SME-2024-00752,UD Berkah Pratama Abadi,Perdagangan Eceran,Kecil,2023,Semarang,11,2026-04-10,Aktif,Pelanggan Baru
SME-2024-00753,CV Jaya Sejahtera Lestari,Manufaktur,Menengah,2010,Makassar,75,2026-04-16,Aktif,Pelanggan Baru
SME-2024-00754,UD Surya Konektifitas Sentosa,Kesehatan,Kecil,2014,Surabaya,10,2026-04-04,Aktif,Pelanggan Baru
SME-2024-00755,Kios Bukit Data Pratama,Pertanian & Agribisnis,Mikro,2018,Medan,4,2026-03-20,Aktif,Pelanggan Baru
SME-2024-00756,CV Bukit Cemerlang Mandiri,Properti & Real Estate,Kecil,2023,Tangerang,13,2026-04-24,Aktif,Pelanggan Baru
SME-2024-00757,UD Karya Optima Abadi,Properti & Real Estate,Mikro,2021,Semarang,4,2026-01-07,Aktif,Pelanggan Baru
SME-2024-00758,UD Sentosa Solusi Mandiri,Media & Kreatif,Mikro,2020,Denpasar,3,2026-03-30,Aktif,Pelanggan Baru
SME-2024-00759,UD Tirta Lestari,Perdagangan Eceran,Kecil,2015,Palembang,5,2026-02-14,Aktif,Pelanggan Baru
SME-2024-00760,Warung Mitra Solusi,Jasa Keuangan,Mikro,2023,Palembang,3,2026-01-18,Aktif,Pelanggan Baru
SME-2024-00761,CV Sumber Konektifitas Lestari,Transportasi & Logistik,Kecil,2020,Bandar Lampung,8,2026-01-19,Aktif,Pelanggan Baru
SME-2024-00762,CV Bukit Solusi Pratama,Teknologi Informasi,Menengah,2016,Medan,87,2026-05-01,Aktif,Pelanggan Baru
SME-2024-00763,CV Sriwijaya Konektifitas,Manufaktur,Menengah,2021,Palembang,56,2026-06-10,Aktif,Pelanggan Baru
SME-2024-00764,CV Permata Sinergi Sentosa,Teknologi Informasi,Kecil,2022,Bandung,18,2026-01-31,Aktif,Pelanggan Baru
SME-2024-00765,Kios Garuda Optima Pratama,Jasa Keuangan,Mikro,2016,Semarang,5,2026-01-05,Aktif,Pelanggan Baru
SME-2024-00766,UD Bumi Bahagia Jaya,Media & Kreatif,Mikro,2022,Bandung,2,2026-02-24,Aktif,Pelanggan Baru
SME-2024-00767,Kios Garuda Sakti Jaya,Konstruksi,Mikro,2021,Malang,5,2026-03-05,Aktif,Pelanggan Baru
SME-2024-00768,PT Abadi Andalan Lestari,Teknologi Informasi,Menengah,2017,Batam,62,2026-01-11,Aktif,Pelanggan Baru
SME-2024-00769,UD Permata Digital Jaya,Jasa Keuangan,Mikro,2023,Bandung,1,2026-05-14,Aktif,Pelanggan Baru
SME-2024-00770,PT Jaya Persada,Pertanian & Agribisnis,Besar,2019,Denpasar,191,2026-06-05,Aktif,Pelanggan Baru
SME-2024-00771,CV Sriwijaya Lestari Sentosa,Kuliner & F&B,Menengah,2018,Palembang,24,2026-01-21,Aktif,Pelanggan Baru
SME-2024-00772,UD Garuda Persada Jaya,Media & Kreatif,Mikro,2022,Medan,2,2026-02-15,Aktif,Pelanggan Baru
